Day,Slope FD,Slope std dev FD,Slope 68% IC FD LOW,Slope 68% IC FD HIGH,Slope 95% IC FD LOW,Slope 95% IC FD HIGH,Slope 99.7% IC FD LOW,Slope 99.7% IC FD HIGH,S-Moving avrg 7 days FD,S-Moving avrg 14 days FD,Intercept FD,Intercept std dev FD,Intercept 68% IC FD LOW,Intercept 68% IC FD HIGH,Intercept 95% IC FD LOW,Intercept 95% IC FD HIGH,Intercept 99.7% IC FD LOW,Intercept 99.7% IC FD HIGH,S-Moving avrg 7 days FD,S-Moving avrg 14 days FD,R-value,P-value
214,0.06865377645856378,0.0033962380559206785,0.0652575384026431,0.07205001451448446,0.06199714986895925,0.07531040304816831,0.05931412180478192,0.07799343111234565,-0.2648523423646596,-0.28474853446593845,-0.2812955633062315,0.0033962380559206785,-0.28469180136215216,-0.27789932525031086,-0.28795218989583604,-0.274638936716627,-0.2906352179600134,-0.2719559086524496,-0.2648523423646596,-0.28474853446593845,0.34131807036792444,1.8648272923231393e-85
215,0.03508983851934877,0.002395961448277318,0.03269387707107145,0.03748579996762609,0.030393754080725227,0.039785922957972314,0.028500944536586147,0.0416787325021114,-0.28338827241325076,-0.2925283957181166,-0.14401483116108912,0.002395961448277318,-0.14641079260936643,-0.14161886971281182,-0.14871091559971267,-0.13931874672246558,-0.15060372514385176,-0.1374259371783265,-0.28338827241325076,-0.2925283957181166,0.2544244473795618,5.179978271865084e-47
216,0.03182324216159432,0.0021359852017790695,0.029687256959815254,0.033959227363373395,0.027636711166107344,0.0360097731570813,0.02594928285670188,0.037697201466486766,-0.28628625888678305,-0.29137031166625194,-0.13104955988595807,0.0021359852017790695,-0.13318554508773714,-0.128913574684179,-0.13523609088144503,-0.1268630288904711,-0.1369235191908505,-0.12517560058106564,-0.28628625888678305,-0.29137031166625194,0.2585316820703773,1.5482230373524574e-48
217,0.08485161589602003,0.003682303027406188,0.08116931286861384,0.08853391892342621,0.07763430196230389,0.09206892982973616,0.07472528257065301,0.09497794922138704,-0.2527144960233501,-0.27234569782188867,-0.3441580580950103,0.003682303027406188,-0.3478403611224165,-0.34047575506760414,-0.35137537202872643,-0.3369407441612942,-0.3542843914203773,-0.3340317247696433,-0.2527144960233501,-0.27234569782188867,0.3824619678554403,1.40744722193914e-108
218,0.08188472719863538,0.0036189228352033753,0.078265804363432,0.08550365003383875,0.07479163844163676,0.08897781595563399,0.0719326894018261,0.09183676499544466,-0.2509967355841037,-0.26808562784538925,-0.3343277244955439,0.0036189228352033753,-0.33794664733074725,-0.3307088016603405,-0.3414208132525425,-0.3272346357385453,-0.34427976229235313,-0.3243756866987346,-0.2509967355841037,-0.26808562784538925,0.3765402921940461,4.882991308253574e-105
219,0.07786508227513315,0.003525268778682321,0.07433981349645083,0.08139035105381548,0.0709555554689158,0.08477460908135051,0.06817059313375677,0.08755957141650954,-0.2583309635963366,-0.2690539668559897,-0.31816345956460246,0.003525268778682321,-0.32168872834328477,-0.31463819078592015,-0.3250729863708198,-0.3112539327583851,-0.32785794870597884,-0.3084689704232261,-0.2583309635963366,-0.2690539668559897,0.3688016911542517,1.6040599620044066e-100
220,0.06153915876366956,0.003075410999518403,0.058463747764151155,0.06461456976318797,0.05551135320461349,0.06756696432272563,0.05308177851499395,0.06999653901234518,-0.2588348660847392,-0.26577162394004356,-0.25164648836274833,0.003075410999518403,-0.25472189936226675,-0.24857107736322992,-0.2576742939218044,-0.24561868280369226,-0.2601038686114239,-0.24318910811407274,-0.2588348660847392,-0.26577162394004356,0.33826062173670296,7.165603434660696e-84
221,0.06700146507890796,0.0033852108705585,0.06361625420834946,0.07038667594946646,0.0603664517726133,0.07363647838520263,0.05769213518487208,0.07631079497294384,-0.25389335359415866,-0.26105921069685706,-0.27322598003477255,0.0033852108705585,-0.27661119090533104,-0.26984076916421407,-0.27986099334106723,-0.2665909667284779,-0.28253530992880843,-0.2639166501407367,-0.25389335359415866,-0.26105921069685706,0.33499618759152777,3.368605890184121e-82
222,0.03518167742036181,0.0021314887192220677,0.033050188701139745,0.037313166139583874,0.031003959530686555,0.039359395310037064,0.029320083442501123,0.041043271398222496,-0.27542854507310593,-0.2689935181599407,-0.14464084393319873,0.0021314887192220677,-0.1467723326524208,-0.14250935521397667,-0.14881856182287398,-0.14046312604352348,-0.1505024379110594,-0.13877924995533805,-0.27542854507310593,-0.2689935181599407,0.2842666701617407,9.983642663600551e-59
223,0.03814877121586489,0.0023430362279560682,0.03580573498790882,0.040491807443820964,0.033556420209071,0.04274112222265879,0.031705421588985705,0.04459212084274408,-0.2776937590809794,-0.27037920520711795,-0.15722177486671762,0.0023430362279560682,-0.1595648110946737,-0.15487873863876156,-0.16181412587351152,-0.15262942385992373,-0.1636651244935968,-0.15077842523983845,-0.2776937590809794,-0.27037920520711795,0.2807161265746001,2.962719686282611e-57
224,0.07174860529980327,0.0032871758840232533,0.06846142941578003,0.07503578118382652,0.0653057405671177,0.07819147003248884,0.06270887161873932,0.08078833898086722,-0.24653771187626394,-0.2568977927302073,-0.29275117109808585,0.0032871758840232533,-0.2960383469821091,-0.2894639952140626,-0.2991940358307714,-0.2863083063654003,-0.30179090477914977,-0.2837114374170219,-0.24653771187626394,-0.2568977927302073,0.36502918135485435,2.303836146679677e-98
225,0.07670609557674732,0.0035219394322828653,0.07318415614446445,0.08022803500903018,0.0698030942894729,0.08360909686402174,0.06702076213796944,0.0863914290155252,-0.23960828631002093,-0.2521506042969455,-0.31268908716731714,0.0035219394322828653,-0.3162110265996,-0.3091671477350343,-0.3195920884545915,-0.30578608588004275,-0.322374420606095,-0.30300375372853927,-0.23960828631002093,-0.2521506042969455,0.36434298295979867,5.6458777110162634e-98
226,0.07654165309842963,0.003475096035331696,0.07306655706309793,0.08001674913376132,0.0697304648691795,0.08335284132767976,0.06698513900126746,0.0860981671955918,-0.23869589091047339,-0.253871122046574,-0.3153730307351079,0.003475096035331696,-0.3188481267704396,-0.3118979346997762,-0.32218421896435806,-0.3085618425058578,-0.3249295448322701,-0.30581651663794573,-0.23869589091047339,-0.253871122046574,0.36790770603776796,5.236595637935552e-100
227,0.06426760347436439,0.003139824824327152,0.06112777865003723,0.06740742829869154,0.05811354681868317,0.07042166013004561,0.05563308520746472,0.07290212174126405,-0.24931698130586663,-0.2538890440543372,-0.26355458865342624,0.003139824824327152,-0.2666944134777534,-0.26041476382909906,-0.26970864530910743,-0.25740053199774504,-0.2721891069203259,-0.2549200703865266,-0.24931698130586663,-0.2538890440543372,0.34509700463741766,1.9375842080782585e-87
228,0.05746823473616936,0.0029557704751118435,0.05451246426105752,0.060424005211281204,0.05167492460495015,0.06326154486738858,0.049339865929611794,0.06559660354272694,-0.24770508274230893,-0.2525243536964291,-0.23554950520102821,0.0029557704751118435,-0.23850527567614005,-0.23259373472591638,-0.24134281533224744,-0.229756195069809,-0.24367787400758578,-0.22742113639447065,-0.24770508274230893,-0.2525243536964291,0.32972629443130896,1.528881294873024e-79
229,0.026309725262425244,0.001964147105442865,0.024345578156982378,0.02827387236786811,0.022459996935757228,0.03015945358909326,0.020908320722457366,0.03171112980239312,-0.26285652628694717,-0.2595654824687321,-0.10688847209881201,0.001964147105442865,-0.10885261920425487,-0.10492432499336915,-0.11073820042548002,-0.103038743772144,-0.11228987663877989,-0.10148706755884414,-0.26285652628694717,-0.2595654824687321,0.23394277125329266,8.113005799575253e-40
230,0.02279431557996532,0.0018109960040914007,0.020983319575873922,0.02460531158405672,0.019244763411946177,0.026343867747984466,0.01781407656871397,0.027774554591216673,-0.2544676424922962,-0.25770693725433624,-0.09453504404637027,0.0018109960040914007,-0.09634604005046167,-0.09272404804227886,-0.09808459621438942,-0.09098549187835112,-0.09951528305762161,-0.08955480503511892,-0.2544676424922962,-0.25770693725433624,0.220532188780195,1.8174235040825652e-35
231,0.03380252497346987,0.0022301660134016912,0.03157235896006818,0.036032690986871556,0.029431399587202554,0.03817365035973718,0.027669568436615215,0.03993548151032452,-0.2214316213170103,-0.2385051669429024,-0.13965495470024283,0.0022301660134016912,-0.14188512071364454,-0.13742478868684113,-0.14402608008651016,-0.1352838293139755,-0.14578791123709747,-0.1335219981633882,-0.2214316213170103,-0.2385051669429024,0.2627074873837257,4.087701852765939e-50
232,0.07062152583904248,0.003496268290696313,0.06712525754834617,0.07411779412973879,0.06376883998927771,0.07747421168880725,0.06100678803962762,0.08023626363845734,-0.1925925992391646,-0.22353033849711001,-0.28761943257091754,0.003496268290696313,-0.29111570086161387,-0.2841231642802212,-0.2944721184206823,-0.28076674672115276,-0.2972341703703324,-0.2780046947715027,-0.1925925992391646,-0.22353033849711001,0.3410862394999165,2.4627465959716506e-85
233,0.06504156986968217,0.0032377637710089965,0.06180380609867317,0.06827933364069116,0.05869555287850453,0.0713875868608598,0.05613771949940743,0.07394542023995691,-0.18796699954513285,-0.22118079795913428,-0.2640343799445499,0.0032377637710089965,-0.2672721437155589,-0.26079661617354094,-0.2703803969357276,-0.2576883629533723,-0.27293823031482467,-0.2551305295742752,-0.18796699954513285,-0.22118079795913428,0.33943295803869084,1.7773379900752147e-84
234,0.07958123957623818,0.0035361032274085933,0.07604513634882959,0.08311734280364677,0.07265047725051733,0.08651200190195903,0.06985695570086455,0.08930552345161182,-0.18804696476032012,-0.2221337126961959,-0.32383925831215177,0.0035361032274085933,-0.32737536153956037,-0.32030315508474316,-0.3307700206378726,-0.31690849598643095,-0.3335635421875254,-0.31411497443677816,-0.18804696476032012,-0.2221337126961959,0.3748034425821782,5.1659734996326073e-104
235,0.05350683262951959,0.002778407304874234,0.05072842532464536,0.05628523993439383,0.048061154311966094,0.05895251094707309,0.04586621254111545,0.06114745271792374,-0.20276192361217404,-0.2260270417944559,-0.2210583252782229,0.002778407304874234,-0.22383673258309714,-0.21827991797334864,-0.22650400359577638,-0.2156126469606694,-0.22869894536662702,-0.21341770518981876,-0.20276192361217404,-0.2260270417944559,0.3269312720390999,3.7357412307499815e-78
236,0.025802576939798264,0.001920819291179426,0.02388175764861884,0.02772339623097769,0.02203777112908659,0.02956738275050994,0.020520323889054844,0.031084829990541685,-0.22179023247540922,-0.2319053095902269,-0.10475101532600611,0.001920819291179426,-0.10667183461718555,-0.10283019603482668,-0.10851582113671779,-0.10098620951529444,-0.11003326837674954,-0.09946876227526269,-0.22179023247540922,-0.2319053095902269,0.2345719990343592,4.990288238118673e-40
237,0.02755792986401628,0.0019642724066238643,0.025593657457392414,0.029522202270640147,0.023707955947033506,0.03140790378099906,0.022156180745800655,0.032959678982231906,-0.22349289435534847,-0.2278690973178645,-0.11301986916579868,0.0019642724066238643,-0.11498414157242254,-0.11105559675917481,-0.11686984308278145,-0.1091698952488159,-0.1184216182840143,-0.10761812004758305,-0.22349289435534847,-0.2278690973178645,0.2443782325273667,2.1260213369063595e-43
238,0.07520897470865102,0.003741459712099823,0.0714675149965512,0.07895043442075085,0.06787571367293538,0.08254223574436667,0.06491996050037652,0.08549798891692553,-0.21905371343294114,-0.2140436125538424,-0.30308016495213824,0.003741459712099823,-0.30682162466423807,-0.2993387052400384,-0.3104134259878539,-0.2957469039164226,-0.31336917916041274,-0.29279115074386375,-0.21905371343294114,-0.2140436125538424,0.33962852080238276,1.4077026049105978e-84
239,0.06911066690937073,0.003417654980461732,0.065693011928909,0.07252832188983246,0.06241206314766574,0.07580927067107573,0.05971211571310097,0.0785092181056405,-0.2216305021631446,-0.21330446469113637,-0.2793791659118601,0.003417654980461732,-0.28279682089232183,-0.2759615109313983,-0.2860777696735651,-0.27268056215015507,-0.2887777171081298,-0.2699806147155903,-0.2216305021631446,-0.21330446469113637,0.34142262357442443,1.6448786396345307e-85
240,0.059729905691559344,0.0030157636644635357,0.05671414202709581,0.06274566935602288,0.05381900890921081,0.06564080247390787,0.05143655561428462,0.06802325576883407,-0.2241879664910296,-0.21053570585857884,-0.24448552554978828,0.0030157636644635357,-0.24750128921425182,-0.24146976188532474,-0.2503964223321368,-0.23857462876743976,-0.252778875627063,-0.23619217547251356,-0.2241879664910296,-0.21053570585857884,0.335198899645165,2.6558355203070705e-82
241,0.061103491520948384,0.003089800960594057,0.058013690560354325,0.06419329248154244,0.05504748163818403,0.06715950140371274,0.052606538879314726,0.06960044416258204,-0.21096234436396902,-0.20906885485060667,-0.2500766847911299,0.003089800960594057,-0.25316648575172396,-0.24698688383053582,-0.2561326946738942,-0.24402067490836551,-0.2585736374327635,-0.2415797321494962,-0.21096234436396902,-0.20906885485060667,0.3347476426890731,4.5075169512628946e-82
242,0.04270955188606546,0.0024812092139727838,0.04022834267209268,0.045190761100038244,0.03784638182667881,0.04757272194545212,0.03588622654764031,0.049532877224490617,-0.2157987376161202,-0.2101863302036914,-0.17402530674329797,0.0024812092139727838,-0.17650651595727077,-0.17154409752932517,-0.17888847680268463,-0.1691621366839113,-0.18084863208172314,-0.1672019814048728,-0.2157987376161202,-0.2101863302036914,0.2954084534535527,1.7285704128400486e-63
243,0.021978293628992087,0.0016035158809225897,0.0203747777480695,0.023581809509914675,0.018835402502383813,0.02512118475560036,0.017568624956454965,0.02638796230152921,-0.2273444528523355,-0.21535070209942114,-0.09097478071423945,0.0016035158809225897,-0.09257829659516204,-0.08937126483331687,-0.09411767184084772,-0.08783188958763118,-0.09538444938677657,-0.08656511204170234,-0.2273444528523355,-0.21535070209942114,0.23907265245341658,1.479820847128298e-41
244,0.02396401257536115,0.0020344513131370324,0.021929561262224118,0.025998463888498184,0.01997648800161257,0.027951537149109733,0.01836927146423431,0.02955875368648799,-0.2236702714437423,-0.2150768356892572,-0.09770882356267195,0.0020344513131370324,-0.09974327487580899,-0.09567437224953491,-0.10169634813642053,-0.09372129898892337,-0.1033035646737988,-0.0921140824515451,-0.2236702714437423,-0.2150768356892572,0.2070097324941021,2.310019412363302e-31
245,0.06073574770448609,0.0029934703845846847,0.057742277319901406,0.06372921808907077,0.054868545750700104,0.06660294965827207,0.0525037041468782,0.06896779126209397,-0.18944171454549794,-0.21185021021713638,-0.24801391745824974,0.0029934703845846847,-0.25100738784283444,-0.24502044707366505,-0.2538811194120357,-0.24214671550446376,-0.2562459610158576,-0.23978187390064187,-0.18944171454549794,-0.21185021021713638,0.3424325354023675,4.881724767412697e-86
246,0.07547173738733134,0.0034245063474712687,0.07204723103986008,0.07889624373480261,0.06875970494628766,0.08218376982837503,0.06605434493178536,0.08488912984287733,-0.18421417313656288,-0.20880363213154648,-0.30737184056256095,0.0034245063474712687,-0.3107963469100322,-0.3039473342150897,-0.31408387300360463,-0.30065980812151727,-0.31678923301810696,-0.29795444810701494,-0.18421417313656288,-0.20880363213154648,0.368094772508735,4.0894550580959935e-100
247,0.06461214832822322,0.0030763828191355718,0.061535765509087646,0.06768853114735879,0.0585824380027175,0.07064185865372893,0.0561520955756004,0.07307220108084604,-0.19469522563869165,-0.21213728294831663,-0.2650865488444542,0.0030763828191355718,-0.2681629316635898,-0.2620101660253186,-0.2711162591699599,-0.2590568385189485,-0.27354660159707705,-0.25662649609183136,-0.19469522563869165,-0.21213728294831663,0.35299242175446177,1.131832107029931e-91
248,0.06370142158469509,0.003054328438232399,0.060647093146462695,0.0667557500229275,0.05771493784575959,0.06968790532363059,0.05530201837955599,0.07210082478983419,-0.19719686964757907,-0.20761784375849368,-0.2595986222063545,0.003054328438232399,-0.2626529506445869,-0.2565442937681221,-0.26558510594529,-0.253612138467419,-0.2679980254114936,-0.2511992190012154,-0.19719686964757907,-0.20761784375849368,0.3508338581215018,1.672278903528478e-90
249,0.05302616346371205,0.0028161650196726266,0.05020999844403942,0.055842328483384676,0.0475064800251537,0.058545846902270396,0.045281709659612326,0.06077061726781177,-0.21145908889142181,-0.2105824819837346,-0.21637209242918518,0.0028161650196726266,-0.2191882574488578,-0.21355592740951254,-0.22189177586774353,-0.21085240899062682,-0.2241165462332849,-0.20862763862508546,-0.21145908889142181,-0.2105824819837346,0.3204054642850367,5.708820650860237e-75
250,0.01738071258656504,0.0014577041297905084,0.01592300845677453,0.018838416716355548,0.014523612492175642,0.020237812680954436,0.013372026229641142,0.021389398943488937,-0.23235864084391275,-0.2191687186839791,-0.07092378220519203,0.0014577041297905084,-0.07238148633498254,-0.06946607807540153,-0.07378088229958144,-0.06806668211080263,-0.07493246856211594,-0.06691509584826813,-0.23235864084391275,-0.2191687186839791,0.20943417120447314,4.4505071818241264e-32
251,0.014802580049539405,0.0016164145603249447,0.01318616548921446,0.01641899460986435,0.011634407511302514,0.017970752587776296,0.010357440008645807,0.019247720090433004,-0.22789446728433274,-0.21593055814854786,-0.059552993778532556,0.0016164145603249447,-0.0611694083388575,-0.057936579218207614,-0.06272116631676945,-0.05638482124029567,-0.06399813381942615,-0.05510785373763896,-0.22789446728433274,-0.21593055814854786,0.16232137231918206,9.383351541127329e-20
252,0.06110921766482929,0.0030782128150206073,0.05803100484980868,0.0641874304798499,0.0550759205473889,0.06714251478226968,0.052644132423522616,0.06957430290613596,-0.19648431333771324,-0.1971976988275013,-0.24894113082513025,0.0030782128150206073,-0.2520193436401509,-0.24586291801010965,-0.25497442794257064,-0.24290783370768987,-0.25740621606643693,-0.24047604558382357,-0.19648431333771324,-0.1971976988275013,0.3358938279372449,1.1739669450972405e-82
253,0.06097044326420458,0.00301244437315105,0.05795799889105353,0.06398288763735563,0.05506605229282852,0.06687483423558063,0.05268622123803919,0.06925466529036997,-0.18674586171480811,-0.19485631151313745,-0.24942973682403788,0.00301244437315105,-0.2524421811971889,-0.24641729245088684,-0.2553341277954139,-0.24352534585266183,-0.25771395885020326,-0.2411455147978725,-0.18674586171480811,-0.19485631151313745,0.3416890111067367,1.1944503376645686e-85
254,0.0626703896319094,0.0030699433297985915,0.05960044630211082,0.065740332961708,0.056653300705504166,0.06868747855831464,0.05422804547496328,0.07111273378885553,-0.18413639304473872,-0.1952366354573105,-0.2556185890350304,0.0030699433297985915,-0.25868853236482897,-0.2525486457052318,-0.2616356779614356,-0.24960150010862514,-0.2640609331919765,-0.24717624487808426,-0.18413639304473872,-0.1952366354573105,0.34428945974092895,5.169137064687354e-87
255,0.05694629059805114,0.003074412363522838,0.053871878234528305,0.060020702961573975,0.05092044236554638,0.0629721388305559,0.04849165659836334,0.06540092459773894,-0.1834730541828514,-0.1956629357837644,-0.23112731919220714,0.003074412363522838,-0.23420173155573,-0.2280529068286843,-0.2371531674247119,-0.22510147095970237,-0.23958195319189493,-0.22267268519251934,-0.1834730541828514,-0.1956629357837644,0.31571286680055405,9.94866244542017e-73
256,0.049575900447770584,0.0025435769300438224,0.04703232351772676,0.05211947737781441,0.04459048966488469,0.054561311230656474,0.042581063890150074,0.05657073700539109,-0.18593225864335505,-0.20005539827983432,-0.20249476433544739,0.0025435769300438224,-0.2050383412654912,-0.19995118740540357,-0.20748017511833328,-0.1975093535525615,-0.2094896008930679,-0.19549992777782688,-0.18593225864335505,-0.20005539827983432,0.33044998339997295,6.6467277384006555e-80
257,0.025209667389638542,0.0017057852835413098,0.023503882106097232,0.02691545267317985,0.021866328233897576,0.028553006545379508,0.02051875785989994,0.029900576919377142,-0.20786075566506426,-0.20863385855838879,-0.10359680712688527,0.0017057852835413098,-0.10530259241042658,-0.10189102184334395,-0.10694014628262623,-0.1002534679711443,-0.10828771665662387,-0.09890589759714666,-0.20786075566506426,-0.20863385855838879,0.25659178635044705,8.190531876292235e-48
258,0.026918778455067877,0.002055007284513296,0.02486377117055458,0.028973785739581173,0.022890964177421817,0.030946592732713937,0.021267508422656314,0.03257004848747944,-0.21520139122312307,-0.2090867803710206,-0.10967024800976712,0.002055007284513296,-0.11172525529428042,-0.10761524072525382,-0.11369806228741318,-0.10564243373212105,-0.11532151804217868,-0.10401897797735556,-0.21520139122312307,-0.2090867803710206,0.22904939043436934,3.382252063270379e-38
259,0.04936232781206534,0.0025449988282715994,0.046817328983793746,0.05190732664033694,0.04437413010865301,0.05435052551547768,0.04236358103431845,0.05636107458981224,-0.19198957742056252,-0.19844495964421427,-0.20156430258484173,0.0025449988282715994,-0.20410930141311334,-0.19901930375657012,-0.20655250028825406,-0.1965761048814294,-0.20856304936258863,-0.19456555580709484,-0.19198957742056252,-0.19844495964421427,0.329016963173897,3.451513900642233e-79
260,0.06169985924036787,0.0030550275657806256,0.05864483167458724,0.06475488680614849,0.05571200521143784,0.0676877132692979,0.05329853343447115,0.07010118504626459,-0.18401200504736318,-0.19030591826131277,-0.2512602359607476,0.0030550275657806256,-0.2543152635265282,-0.24820520839496696,-0.25724808998967763,-0.24527238193181755,-0.2596615617666443,-0.24285891015485087,-0.18401200504736318,-0.19030591826131277,0.3410423071546681,2.59594997716461e-85
261,0.06426856066577578,0.0031863715915243424,0.06108218907425144,0.06745493225730012,0.05802327234638807,0.0705138489851635,0.05550603878908384,0.07303108254246772,-0.18328561286831602,-0.18924235573179687,-0.2605702964990578,0.0031863715915243424,-0.2637566680905821,-0.2573839249075334,-0.2668155848184455,-0.2543250081796701,-0.26933281837574974,-0.2518077746223658,-0.18328561286831602,-0.18924235573179687,0.3406490864633744,4.1580572031113214e-85
262,0.06515606889017098,0.0030665533194403774,0.0620895155707306,0.06822262220961135,0.059145624384067834,0.07116651339627411,0.05672304726170994,0.07358909051863201,-0.18819277575279114,-0.18931709990815862,-0.26458452126443377,0.0030665533194403774,-0.26765107458387416,-0.2615179679449934,-0.27059496577053693,-0.2585740767583306,-0.2730175428928948,-0.2561514996359727,-0.18819277575279114,-0.18931709990815862,0.35658470694537214,1.2219831720755193e-93
263,0.041228848438792785,0.002444118630096954,0.03878472980869583,0.04367296706888974,0.03643837592380275,0.04601932095378282,0.03450752220602616,0.04795017467155941,-0.19854106857428888,-0.19302574828010083,-0.16678291134600967,0.002444118630096954,-0.1692270299761066,-0.16433879271591273,-0.1715733838609997,-0.16199243883101963,-0.17350423757877628,-0.16006158511324306,-0.19854106857428888,-0.19302574828010083,0.28999643246955126,3.779872824724757e-61
264,0.03298563503510915,0.0021572159348938378,0.030828419100215314,0.03514285097000299,0.02875749180271723,0.03721377826750107,0.027053291214151096,0.0389179788560672,-0.20907208594414295,-0.20039952744477912,-0.13599113623404338,0.0021572159348938378,-0.13814835216893723,-0.13383392029914953,-0.1402192794664353,-0.13176299300165145,-0.14192348005500144,-0.13005879241308532,-0.20907208594414295,-0.20039952744477912,0.264865854182177,6.086608761861632e-51
265,0.02159436813059311,0.0017024163723748792,0.01989195175821823,0.023296784502967988,0.018257632040738346,0.02493110422044787,0.01691272310656219,0.026276013154624026,-0.21345890064818898,-0.2062793845567415,-0.08708753510243421,0.0017024163723748792,-0.08878995147480909,-0.08538511873005933,-0.09042427119228898,-0.08375079901257944,-0.09176918012646512,-0.0824058900784033,-0.21345890064818898,-0.2062793845567415,0.2221635148496797,5.562556670432166e-36
266,0.05135960196627048,0.0026835637322468516,0.048676038234023625,0.05404316569851733,0.04609981705106665,0.056619386881474304,0.04397980170259164,0.05873940222994932,-0.1943794394011211,-0.19382910796268796,-0.20942593411698152,0.0026835637322468516,-0.21210949784922836,-0.20674237038473467,-0.21468571903218533,-0.2041661492017777,-0.21680573438066036,-0.20204613385330267,-0.1943794394011211,-0.19382910796268796,0.32511741881975365,2.9196970310106534e-77
267,0.06539695157265718,0.003122815012540312,0.06227413656011687,0.0685197665851975,0.05927623414807817,0.07151766899723619,0.05680921028817132,0.07398469285714304,-0.18740705576049335,-0.19075189236983744,-0.2645269661656081,0.003122815012540312,-0.2676497811781484,-0.2614041511530678,-0.27064768359018715,-0.2584062487410291,-0.273114707450094,-0.25593922488112225,-0.18740705576049335,-0.19075189236983744,0.3520949070906215,3.476768160690589e-91
268,0.06731867774497843,0.0031160078597563226,0.06420266988522211,0.07043468560473476,0.06121130233985604,0.07342605315010083,0.058749656130648545,0.07588769935930832,-0.1880665007049184,-0.19143715214911267,-0.27357690273673274,0.0031160078597563226,-0.27669291059648904,-0.27046089487697644,-0.27968427814185515,-0.26746952733161033,-0.2821459243510626,-0.26500788112240287,-0.1880665007049184,-0.19143715214911267,0.3617947485498386,1.5453086441778805e-96
269,0.06085603243984566,0.0030275616770479544,0.0578284707627977,0.06388359411689361,0.05492201155283167,0.06679005332685965,0.05253023782796378,0.06918182705172753,-0.18956523095030162,-0.1947025047294608,-0.24650495550081386,0.0030275616770479544,-0.24953251717786182,-0.2434773938237659,-0.25243897638782786,-0.24057093461379986,-0.25483075011269574,-0.23817916088893198,-0.18956523095030162,-0.1947025047294608,0.339616096182993,1.4287174558224737e-84
270,0.04973235900374718,0.0028030327269622166,0.04692932627678496,0.052535391730709396,0.04423841485890124,0.05522630314859312,0.042024019004601086,0.057440699002893274,-0.20285223830943563,-0.19808790404987361,-0.20005197139121242,0.0028030327269622166,-0.20285500411817464,-0.1972489386642502,-0.20554591553605836,-0.19455802724636648,-0.20776031139035853,-0.1923436313920663,-0.20285223830943563,-0.19808790404987361,0.30366340061539077,3.7138077535071816e-67
271,0.03294284801969919,0.0021000668866847138,0.030842781133014478,0.03504291490638391,0.02882671692179715,0.037058979117601226,0.027167664081316226,0.038718031958082155,-0.2135290441689638,-0.20550753207020644,-0.1336433758508235,0.0021000668866847138,-0.1357434427375082,-0.1315433089641388,-0.13775950694872555,-0.12952724475292146,-0.13941855978920648,-0.12786819191244053,-0.2135290441689638,-0.20550753207020644,0.2712223704787188,2.0113242403776137e-53
272,0.030086563322210144,0.0020683499896764416,0.028018213332533702,0.032154913311886586,0.02603259734244432,0.03414052930197597,0.02439860085059993,0.03577452579382036,-0.22128835096036203,-0.20735161882721082,-0.12088282747691363,0.0020683499896764416,-0.12295117746659007,-0.1188144774872372,-0.12493679345667946,-0.1168288614971478,-0.12657078994852386,-0.11519486500530342,-0.22128835096036203,-0.20735161882721082,0.2528108983164831,2.021587922722529e-46
273,0.06327298872577092,0.0029731741810491517,0.06029981454472177,0.06624616290682007,0.05744556733091458,0.06910041012062726,0.05509675972788575,0.07144921772365609,-0.20653116652035072,-0.20114535151121632,-0.2550889188708472,0.0029731741810491517,-0.25806209305189637,-0.2521157446897981,-0.26091634026570354,-0.24926149747599088,-0.2632651478687324,-0.24691268987296205,-0.20653116652035072,-0.20114535151121632,0.3570820625377725,6.49762087126518e-94
274,0.07007495261437346,0.003378453370579657,0.06669649924379381,0.07345340598495312,0.06345318400803734,0.07669672122070958,0.06078420584527941,0.07936569938346752,-0.20495815863789058,-0.20143986558122398,-0.28175123827939197,0.003378453370579657,-0.28512969164997165,-0.2783727849088123,-0.2883730068857281,-0.27512946967305585,-0.29104198504848605,-0.2724604915102979,-0.20495815863789058,-0.20143986558122398,0.3491447919664112,1.355438434862956e-89
275,0.056129397934005724,0.003024553573626362,0.053104844360379364,0.059153951507632085,0.05020127292969805,0.062057522938313396,0.04781187560653323,0.06444692026147822,-0.20632054789500046,-0.20306916879509584,-0.22416659337008069,0.003024553573626362,-0.22719114694370704,-0.22114203979645433,-0.23009471837438836,-0.21823846836577301,-0.23248411569755317,-0.2158490710426082,-0.20632054789500046,-0.20306916879509584,0.3162536974226565,5.5145792525486917e-73
276,0.05467418754812206,0.0029329249175845465,0.051741262630537514,0.05760711246570661,0.04892565470965635,0.060422720386587775,0.046608644024764556,0.06273973107147957,-0.20259748753987825,-0.19996009741860715,-0.2191480797862791,0.0029329249175845465,-0.22208100470386363,-0.21621515486869455,-0.2248966126247448,-0.21339954694781338,-0.2272136233096366,-0.2110825362629216,-0.20259748753987825,-0.19996009741860715,0.3175351808905408,1.3558110652956008e-73
